"STATION","NAME","DATE","AWND","PRCP","SNWD","TAVG","TMAX","TMIN","TOBS","WESD"
"USS0021B21S","MOUNT GARDNER, WA US","2014-04-27","0.45","0.90","1.0","35","38","34","35","0.4"
"USS0021B21S","MOUNT GARDNER, WA US","2014-04-28","1.57","0.20","1.0","40","49","34","41","0.2"
"USS0021B21S","MOUNT GARDNER, WA US","2014-04-29","1.57","0.00","0.0","49","59","40","48","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2014-04-30","1.79","0.00","0.0","56","67","46","54","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2014-05-01","0.89","0.00","0.0","62","74","52","55","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2014-05-02","0.22","0.10","0.0","56","64","46","46","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2014-05-03","0.89","0.50","0.0","44","48","41","41","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2014-05-04","0.89","0.70","0.0","42","46","40","41","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2014-05-05","0.00","1.10","0.0","42","46","38","42","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2014-05-06","0.00","0.30","0.0","43","46","39","40","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2014-05-07","0.22","0.00","0.0","46","55","40","43","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2014-05-08","0.45","0.80","0.0","45","54","41","41","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2014-05-09","0.00","0.90","0.0","40","43","37","37","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2014-05-10","0.45","0.10","0.0","40","42","36","41","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2014-05-11","1.57","0.00","0.0","47","56","39","45","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2014-05-12","1.12","0.00","0.0","52","62","43","49","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2014-05-13","0.67","0.00","0.0","58","71","49","53","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2014-05-14","1.57","0.00","0.0","62","74","52","59","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2014-05-15","0.00","0.00","0.0","65","76","56","56","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2014-05-16","0.45","0.00","0.0","52","58","46","47","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2014-05-17","0.00","0.00","0.0","48","54","45","46","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2014-05-18","0.00","0.20","0.0","47","55","43","44","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2014-05-19","0.22","0.20","0.0","47","52","44","45","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2014-05-20","0.22","0.00","0.0","50","58","43","46","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2014-05-21","0.67","0.00","0.0","50","58","44","47","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2014-05-22","0.22","0.00","0.0","56","67","46","54","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2014-05-23","0.22","0.50","0.0","52","55","47","48","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2014-05-24","0.22","0.00","0.0","49","55","45","45","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2014-05-25","0.00","0.30","0.0","48","56","45","46","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2014-05-26","0.00","0.50","0.0","46","51","42","43","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2014-05-27","0.00","0.10","0.0","47","54","40","43","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2014-05-28","1.57","0.60","0.0","44","51","41","42","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2014-05-29","0.67","0.20","0.0","44","50","41","41","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2014-05-30","0.22","0.10","0.0","50","61","39","46","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2014-05-31","0.45","0.00","0.0","53","63","45","49","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2014-06-01","0.45","0.00","0.0","52","60","47","49","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2014-06-02","0.45","0.00","0.0","56","65","47","51","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2014-06-03","0.00","0.00","0.0","50","57","46","48","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2014-06-04","0.22","0.00","0.0","52","61","46","48","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2014-06-05","0.45","0.00","0.0","53","62","45","46","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2014-06-06","0.45","0.00","0.0","54","63","44","50","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2014-06-07","0.45","0.00","0.0","54","63","48","49","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2014-06-08","0.67","0.00","0.0","56","64","48","50","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2014-06-09","0.67","0.00","0.0","52","60","47","47","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2014-06-10","0.45","0.00","0.0","48","54","43","45","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2014-06-11","0.22","0.00","0.0","54","65","43","52","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2014-06-12","0.00","0.20","0.0","50","55","44","44","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2014-06-13","0.22","1.20","0.0","45","47","43","43","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2014-06-14","0.00","0.10","0.0","45","50","42","45","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2014-06-15","0.00","0.60","0.0","45","51","40","40","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2014-06-16","0.00","0.40","0.0","43","46","39","44","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2014-06-17","0.22","0.30","0.0","45","47","42","46","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2014-06-18","0.45","0.00","0.0","47","53","44","46","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2014-06-19","0.00","0.10","0.0","54","65","45","50","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2014-06-20","0.45","0.20","0.0","48","52","43","44","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2014-06-21","0.67","0.00","0.0","50","60","41","47","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2014-06-22","0.45","0.00","0.0","56","67","47","54","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2014-06-23","0.45","0.00","0.0","59","69","52","52","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2014-06-24","0.45","0.00","0.0","54","63","49","52","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2014-06-25","0.22","0.00","0.0","58","67","50","55","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2014-06-26","0.00","0.20","0.0","55","61","49","49","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2014-06-27","0.00","0.60","0.0","50","56","47","49","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2014-06-28","0.22","0.90","0.0","50","55","48","48","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2014-06-29","0.00","0.10","0.0","49","53","46","47","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2014-06-30","1.79","0.00","0.0","57","69","45","58","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2014-07-01","1.79","0.00","0.0","68","79","58","66","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2014-07-02","0.45","0.00","0.0","63","69","54","54","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2014-07-03","0.22","0.00","0.0","53","57","50","50","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2014-07-04","0.67","0.00","0.0","55","65","49","51","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2014-07-05","0.45","0.00","0.0","59","69","50","55","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2014-07-06","0.22","0.00","0.0","63","72","54","58","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2014-07-07","0.22","0.00","0.0","63","72","56","58","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2014-07-08","0.45","0.00","0.0","63","74","55","57","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2014-07-09","0.67","0.00","0.0","62","71","54","54","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2014-07-10","0.67","0.00","0.0","61","72","51","56","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2014-07-11","0.67","0.00","0.0","66","77","55","62","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2014-07-12","0.67","0.00","0.0","69","80","60","65","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2014-07-13","0.22","0.00","0.0","69","81","63","63","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2014-07-14","0.67","0.00","0.0","66","75","59","60","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2014-07-15","0.67","0.00","0.0","67","78","59","61","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2014-07-16","0.45","0.00","0.0","67","78","59","60","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2014-07-17","0.00","0.00","0.0","60","68","54","54","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2014-07-18","0.45","0.00","0.0","58","66","50","57","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2014-07-19","0.45","0.30","0.0","59","67","53","53","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2014-07-20","0.22","0.00","0.0","51","53","49","49","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2014-07-21","0.67","0.20","0.0","54","62","47","52","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2014-07-22","0.67","0.00","0.0","56","61","52","57","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2014-07-23","0.45","1.60","0.0","52","57","46","47","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2014-07-24","0.22","0.60","0.0","49","51","46","49","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2014-07-25","0.00","0.00","0.0","53","61","48","52","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2014-07-26","0.45","0.00","0.0","58","68","50","54","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2014-07-27","0.45","0.00","0.0","61","71","52","58","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2014-07-28","1.12","0.00","0.0","65","76","58","60","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2014-07-29","0.67","0.00","0.0","64","74","56","58","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2014-07-30","0.67","0.00","0.0","63","73","55","57","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2014-07-31","0.45","0.00","0.0","64","75","54","60","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2014-08-01","0.67","0.00","0.0","65","74","59","61","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2014-08-02","0.45","0.00","0.0","64","72","60","60","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2014-08-03","0.89","0.00","0.0","66","76","58","62","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2014-08-04","0.67","0.00","0.0","68","79","60","60","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2014-08-05","1.12","0.00","0.0","62","70","55","56","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2014-08-06","0.67","0.00","0.0","59","67","52","55","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2014-08-07","0.22","0.00","0.0","59","67","52","54","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2014-08-08","0.45","0.00","0.0","56","64","50","51","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2014-08-09","0.67","0.00","0.0","58","69","48","55","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2014-08-10","1.79","0.00","0.0","65","76","55","70","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2014-08-11","0.89","0.00","0.0","75","88","67","70","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2014-08-12","0.00","1.10","0.0","67","76","59","59","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2014-08-13","0.22","0.20","0.0","58","62","55","55","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2014-08-14","0.00","0.20","0.0","56","58","55","56","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2014-08-15","0.00","0.00","0.0","56","59","55","56","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2014-08-16","0.00","0.00","0.0","59","66","55","56","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2014-08-17","0.22","0.00","0.0","60","67","55","57","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2014-08-18","0.45","0.00","0.0","63","74","56","61","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2014-08-19","0.45","0.00","0.0","62","71","56","56","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2014-08-20","0.89","0.10","0.0","54","61","50","51","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2014-08-21","0.45","0.00","0.0","54","63","50","50","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2014-08-22","0.89","0.00","0.0","55","62","48","53","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2014-08-23","0.89","0.00","0.0","59","70","52","55","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2014-08-24","1.34","0.10","0.0","57","67","51","51","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2014-08-25","0.89","0.00","0.0","60","69","51","57","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2014-08-26","0.89","0.00","0.0","64","74","57","61","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2014-08-27","0.89","0.00","0.0","64","73","57","57","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2014-08-28","0.00","0.00","0.0","59","66","53","57","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2014-08-29","0.67","0.10","0.0","55","60","52","52","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2014-08-30","0.00","1.70","0.0","52","56","49","49","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2014-08-31","0.89","0.40","0.0","50","54","48","49","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2014-09-01","0.45","0.00","0.0","53","60","46","53","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2014-09-02","0.00","0.90","0.0","51","56","46","47","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2014-09-03","0.89","1.00","0.0","48","51","46","46","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2014-09-04","1.79","0.00","0.0","53","65","45","53","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2014-09-05","1.34","0.00","0.0","60","69","53","59","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2014-09-06","1.57","0.00","0.0","65","75","57","62","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2014-09-07","0.89","0.00","0.0","64","73","57","57","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2014-09-08","0.45","0.10","0.0","55","63","52","52","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2014-09-09","0.45","0.40","0.0","51","54","48","51","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2014-09-10","1.34","0.00","0.0","52","58","47","47","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2014-09-11","1.57","0.00","0.0","50","56","44","50","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2014-09-12","0.89","0.00","0.0","55","64","47","55","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2014-09-13","2.24","0.00","0.0","58","68","51","56","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2014-09-14","2.24","0.00","0.0","61","70","54","58","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2014-09-15","1.79","0.00","0.0","65","75","57","63","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2014-09-16","0.00","0.00","0.0","60","67","53","53","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2014-09-17","0.00","0.00","0.0","58","65","53","55","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2014-09-18","0.00","0.20","0.0","53","55","53","53","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2014-09-19","0.22","0.00","0.0","56","61","52","53","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2014-09-20","1.12","0.00","0.0","62","72","51","63","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2014-09-21","0.00","0.00","0.0","65","77","55","55","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2014-09-22","0.45","0.10","0.0","55","60","53","53","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2014-09-23","0.89","0.40","0.0","55","58","52","55","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2014-09-24","0.22","0.80","0.0","53","55","51","52","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2014-09-25","0.45","0.80","0.0","51","53","48","48","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2014-09-26","0.00","0.40","0.0","50","53","47","51","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2014-09-27","0.22","0.10","0.0","52","56","48","49","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2014-09-28","0.45","0.00","0.0","55","66","49","50","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2014-09-29","0.00","0.80","0.0","50","55","45","45","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2014-09-30","0.00","0.20","0.0","46","49","45","46","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2014-10-01","0.00","0.00","0.0","47","52","45","45","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2014-10-02","1.57","0.00","0.0","48","55","41","48","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2014-10-03","1.12","0.00","0.0","53","61","46","55","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2014-10-04","0.67","0.00","0.0","57","64","53","53","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2014-10-05","0.45","0.00","0.0","57","66","53","54","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2014-10-06","0.89","0.00","0.0","59","66","54","57","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2014-10-07","0.45","0.00","0.0","58","65","52","53","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2014-10-08","0.45","0.00","0.0","54","59","49","49","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2014-10-09","1.12","0.00","0.0","55","65","49","53","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2014-10-10","0.67","0.00","0.0","54","63","50","50","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2014-10-11","0.45","1.00","0.0","48","51","43","47","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2014-10-12","1.34","0.10","0.0","47","51","46","47","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2014-10-13","0.67","0.30","0.0","51","59","46","46","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2014-10-14","0.89","0.30","0.0","47","50","44","46","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2014-10-15","0.22","0.80","0.0","45","47","43","43","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2014-10-16","1.12","0.00","0.0","46","51","42","47","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2014-10-17","0.67","1.30","0.0","46","48","45","47","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2014-10-18","0.89","0.20","0.0","51","56","47","51","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2014-10-19","0.67","0.00","0.0","54","60","51","51","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2014-10-20","0.22","0.30","0.0","49","53","45","45","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2014-10-21","0.45","0.30","0.0","45","47","44","45","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2014-10-22","0.89","2.30","0.0","45","47","44","44","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2014-10-23","0.00","0.90","0.0","42","44","40","40","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2014-10-24","1.12","0.40","0.0","42","45","39","44","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2014-10-25","1.79","0.80","0.0","46","49","42","42","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2014-10-26","0.22","1.00","0.0","40","42","37","37","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2014-10-27","0.67","0.00","0.0","40","45","36","41","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2014-10-28","0.67","1.00","0.0","42","45","40","45","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2014-10-29","0.89","0.50","0.0","46","49","45","46","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2014-10-30","0.67","0.60","0.0","47","48","46","47","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2014-10-31","0.00","0.40","0.0","44","47","41","41","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2014-11-01","0.00","0.10","0.0","40","41","38","40","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2014-11-02","0.00","0.30","0.0","42","44","39","44","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2014-11-03","0.45","0.90","0.0","46","47","44","46","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2014-11-04","0.00","1.50","0.0","46","48","44","45","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2014-11-05","1.79","0.10","0.0","45","48","43","47","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2014-11-06","0.89","0.90","0.0","46","50","41","41","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2014-11-07","0.89","0.10","0.0","41","45","38","39","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2014-11-08","0.67","0.00","0.0","44","51","39","45","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2014-11-09","0.00","1.80","0.0","41","46","38","39","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2014-11-10","0.45","0.20","0.0","38","42","33","34","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2014-11-11","2.68","0.00","0.0","29","35","23","23","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2014-11-12","2.46","0.00","0.0","24","28","20","24","0.1"
"USS0021B21S","MOUNT GARDNER, WA US","2014-11-13","0.89","0.00","1.0","26","29","23","28","0.2"
"USS0021B21S","MOUNT GARDNER, WA US","2014-11-14","0.89","0.00","1.0","29","34","25","27","0.3"
"USS0021B21S","MOUNT GARDNER, WA US","2014-11-15","1.57","0.10","2.0","29","34","26","27","0.4"
"USS0021B21S","MOUNT GARDNER, WA US","2014-11-16","1.79","0.00","2.0","33","40","27","32","0.5"
"USS0021B21S","MOUNT GARDNER, WA US","2014-11-17","1.79","0.00","2.0","34","40","30","33","0.6"
"USS0021B21S","MOUNT GARDNER, WA US","2014-11-18","2.24","0.00","2.0","34","39","31","33","0.6"
"USS0021B21S","MOUNT GARDNER, WA US","2014-11-19","1.34","0.00","1.0","36","40","33","36","0.6"
"USS0021B21S","MOUNT GARDNER, WA US","2014-11-20","0.89","0.00","1.0","37","40","32","40","0.5"
"USS0021B21S","MOUNT GARDNER, WA US","2014-11-21","1.57","1.30","1.0","37","41","35","37","0.3"
"USS0021B21S","MOUNT GARDNER, WA US","2014-11-22","0.89","1.40","3.0","35","38","34","37","1.2"
"USS0021B21S","MOUNT GARDNER, WA US","2014-11-23","0.89","1.10","3.0","37","40","35","37","0.9"
"USS0021B21S","MOUNT GARDNER, WA US","2014-11-24","0.89","0.40","2.0","38","47","34","46","0.8"
"USS0021B21S","MOUNT GARDNER, WA US","2014-11-25","1.12","3.70","0.0","46","49","43","48","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2014-11-26","1.57","0.50","0.0","47","49","46","46","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2014-11-27","2.46","0.40","0.0","47","49","45","46","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2014-11-28","0.00","1.50","2.0","40","46","30","31","0.2"
"USS0021B21S","MOUNT GARDNER, WA US","2014-11-29","0.00","0.50","4.0","24","31","17","19","0.5"
"USS0021B21S","MOUNT GARDNER, WA US","2014-11-30","0.00","0.00","4.0","20","24","18","18","0.5"
"USS0021B21S","MOUNT GARDNER, WA US","2014-12-01","0.00","0.00","4.0","24","32","17","27","0.6"
"USS0021B21S","MOUNT GARDNER, WA US","2014-12-02","0.00","0.00","3.0","27","30","24","28","0.6"
"USS0021B21S","MOUNT GARDNER, WA US","2014-12-03","0.00","0.00","3.0","30","34","27","32","0.6"
"USS0021B21S","MOUNT GARDNER, WA US","2014-12-04","0.00","0.00","3.0","33","35","32","33","0.6"
"USS0021B21S","MOUNT GARDNER, WA US","2014-12-05","1.34","0.30","2.0","34","36","33","36","0.6"
"USS0021B21S","MOUNT GARDNER, WA US","2014-12-06","0.89","0.70","1.0","38","42","35","39","0.4"
"USS0021B21S","MOUNT GARDNER, WA US","2014-12-07","1.79","0.00","0.0","38","42","36","38","0.2"
"USS0021B21S","MOUNT GARDNER, WA US","2014-12-08","2.01","0.00","0.0","39","42","37","39","0.1"
"USS0021B21S","MOUNT GARDNER, WA US","2014-12-09","0.89","1.10","0.0","42","47","39","43","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2014-12-10","1.34","0.60","0.0","43","45","40","40","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2014-12-11","1.79","0.00","0.0","42","47","37","43","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2014-12-12","0.00","0.30","0.0","40","43","36","36","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2014-12-13","1.79","0.40","0.0","36","40","33","34","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2014-12-14","1.57","0.00","0.0","35","39","33","35","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2014-12-15","1.12","0.00","0.0","35","38","34","36","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2014-12-16","1.34","0.00","0.0","35","37","35","35","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2014-12-17","0.89","0.00","0.0","36","39","34","36","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2014-12-18","0.89","0.30","0.0","36","38","35","36","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2014-12-19","0.89","0.50","0.0","36","38","34","35","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2014-12-20","2.01","2.20","0.0","38","47","34","45","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2014-12-21","0.89","0.30","0.0","42","45","40","40","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2014-12-22","1.57","0.20","0.0","37","41","34","36","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2014-12-23","0.00","2.20","0.0","38","45","33","33","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2014-12-24","0.00","0.50","4.0","33","34","32","33","0.5"
"USS0021B21S","MOUNT GARDNER, WA US","2014-12-25","0.00","0.40","1.0","33","35","32","33","0.6"
"USS0021B21S","MOUNT GARDNER, WA US","2014-12-26","0.00","0.10","1.0","33","35","31","34","0.6"
"USS0021B21S","MOUNT GARDNER, WA US","2014-12-27","0.00","1.00","4.0","34","37","33","34","1.2"
"USS0021B21S","MOUNT GARDNER, WA US","2014-12-28","0.00","0.50","5.0","33","34","31","32","1.4"
"USS0021B21S","MOUNT GARDNER, WA US","2014-12-29","0.00","0.20","4.0","27","32","21","21","1.2"
"USS0021B21S","MOUNT GARDNER, WA US","2014-12-30","0.00","0.10","5.0","20","23","17","21","1.3"
"USS0021B21S","MOUNT GARDNER, WA US","2014-12-31","0.00","0.00","5.0","23","27","18","23","1.3"
